customerID,gender,Tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn
5684-FJVYR,Female,72,90.35,6563.4,Two year,Fiber optic,Bank transfer (automatic),No
5685-IIXLY,Female,5,83.6,404.2,Month-to-month,Fiber optic,Electronic check,Yes
5686-CMAWK,Male,17,86.75,1410.25,One year,Fiber optic,Electronic check,No
5687-DKDTV,Female,4,20.35,77.5,Month-to-month,No,Mailed check,Yes
5688-KZTSN,Male,15,20,288.05,Month-to-month,No,Electronic check,Yes
5692-FPTAH,Female,1,45.4,45.4,Month-to-month,DSL,Mailed check,Yes
5692-ICXLW,Male,31,90.7,2845.15,Month-to-month,Fiber optic,Electronic check,No
5693-PIPCS,Male,41,99.65,4220.35,Two year,Fiber optic,Credit card (automatic),No
5696-CEIQJ,Male,67,103.15,6895.5,Two year,Fiber optic,Bank transfer (automatic),No
5696-EXCYS,Male,17,19.45,369.05,Two year,No,Credit card (automatic),No
5696-JVVQY,Female,48,70.1,3238.4,Two year,DSL,Credit card (automatic),No
5696-QURRL,Male,1,45.05,45.05,Month-to-month,DSL,Mailed check,Yes
5697-GOMBF,Female,28,35.9,973.65,Month-to-month,DSL,Electronic check,No
5698-BQJOH,Female,9,94.4,857.25,Month-to-month,Fiber optic,Electronic check,Yes
5699-BNCAS,Male,71,24.65,1766.75,Two year,No,Mailed check,No
5701-GUXDC,Female,26,35.4,978.6,One year,DSL,Credit card (automatic),No
5701-SVCWR,Female,1,24,24,Month-to-month,No,Mailed check,No
5701-YVSVF,Female,11,82.9,880.05,Month-to-month,Fiber optic,Electronic check,No
5701-ZIKJE,Male,13,50.55,610.75,Month-to-month,DSL,Mailed check,No
5702-KVQRD,Male,71,82.55,5832.65,Two year,DSL,Electronic check,No
5702-SKUOB,Female,4,19.6,93.45,Month-to-month,No,Mailed check,No
5707-ORNDZ,Male,9,54.55,494.05,Month-to-month,DSL,Electronic check,Yes
5707-ZMDJP,Male,53,69.7,3729.6,Two year,DSL,Mailed check,No
5708-EVONK,Female,58,93.4,5435.6,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
5709-LVOEQ,Female,0,80.85, ,Two year,DSL,Mailed check,No
5712-AHQNN,Female,43,91.65,3954.1,Month-to-month,Fiber optic,Electronic check,No
5712-PTIWW,Male,2,79.85,152.45,Month-to-month,Fiber optic,Electronic check,Yes
5712-VBOXD,Female,4,20.15,68.45,Month-to-month,No,Credit card (automatic),No
5716-EZXZN,Female,65,99.05,6416.7,Two year,Fiber optic,Credit card (automatic),No
5716-LIBJC,Female,13,104.15,1299.1,One year,Fiber optic,Credit card (automatic),No
5724-BIDBU,Male,49,55.35,2633.95,One year,DSL,Electronic check,No
5726-CVNYA,Female,8,19.85,146.6,Two year,No,Mailed check,No
5727-MYATE,Male,72,90.8,6397.6,Two year,DSL,Credit card (automatic),No
5729-KLZAR,Female,4,80.85,302.75,Month-to-month,Fiber optic,Electronic check,Yes
5730-DBDSI,Male,66,19.7,1253.8,Two year,No,Bank transfer (automatic),No
5730-RIITO,Female,43,33.45,1500.25,Month-to-month,DSL,Credit card (automatic),No
5732-IKGQH,Male,52,104.45,5481.25,One year,Fiber optic,Bank transfer (automatic),No
5734-EJKXG,Female,61,118.6,7365.7,One year,Fiber optic,Electronic check,No
5736-YEJAX,Male,69,79.45,5502.55,Two year,DSL,Credit card (automatic),No
5740-YHGTW,Male,70,97.55,6669.05,Month-to-month,Fiber optic,Credit card (automatic),No
5743-KHMNA,Male,71,25.55,1898.1,Two year,No,Bank transfer (automatic),No
5747-PMBSQ,Male,10,92.5,934.1,Month-to-month,Fiber optic,Mailed check,Yes
5748-RNCJT,Male,69,106.5,7348.8,Two year,Fiber optic,Bank transfer (automatic),Yes
5751-USDBL,Male,46,81,3846.35,Two year,DSL,Mailed check,No
5753-QQWPW,Female,28,59.9,1654.7,One year,DSL,Electronic check,No
5756-JYOJT,Female,11,64.9,697.25,One year,DSL,Credit card (automatic),No
5756-OZRIO,Male,61,64.05,3902.6,One year,DSL,Bank transfer (automatic),No
5759-RCVCB,Female,3,35.2,108.95,Month-to-month,DSL,Credit card (automatic),Yes
5760-FXFVO,Male,6,78.95,494.95,Month-to-month,Fiber optic,Electronic check,No
5760-IFJOZ,Male,3,107.95,313.6,Month-to-month,Fiber optic,Mailed check,No
5760-WRAHC,Female,22,69.75,1545.4,Month-to-month,DSL,Mailed check,No
5762-TJXGK,Female,52,58.75,3038.55,Two year,DSL,Bank transfer (automatic),No
5766-FTRTS,Male,72,84.45,6033.1,Two year,DSL,Mailed check,No
5766-XQXMQ,Female,29,68.85,1970.5,Month-to-month,DSL,Bank transfer (automatic),Yes
5766-ZJYBB,Male,1,19.4,19.4,Month-to-month,No,Mailed check,Yes
5774-QPLTF,Male,50,20.35,938.95,One year,No,Mailed check,No
5774-XZTQC,Female,7,20.45,150.75,Month-to-month,No,Mailed check,No
5777-KJIRB,Female,40,50.25,2023.55,One year,DSL,Mailed check,No
5777-ZPQNC,Female,12,20.15,260.7,One year,No,Electronic check,No
5778-BVOFB,Female,9,59.5,530.05,Month-to-month,DSL,Bank transfer (automatic),No
5780-INQIK,Female,8,49.4,408.25,Month-to-month,DSL,Electronic check,No
5781-BKHOP,Female,72,100.65,7334.05,Two year,Fiber optic,Bank transfer (automatic),No
5781-RFZRP,Male,71,73.5,5357.75,Two year,DSL,Credit card (automatic),No
5787-KXGIY,Male,72,19.3,1304.8,Two year,No,Credit card (automatic),No
5788-YPOEG,Female,34,84.75,2839.45,Two year,DSL,Mailed check,No
5789-LDFXO,Male,24,24.6,592.65,One year,No,Electronic check,No
5791-KAJFD,Female,56,68.75,3808,One year,DSL,Bank transfer (automatic),No
5792-JALQC,Female,52,59.85,3103.25,Two year,DSL,Bank transfer (automatic),No
5793-YOLJN,Female,55,21,1210.3,Two year,No,Mailed check,No
5795-BKOYE,Female,69,59.1,4134.7,One year,DSL,Bank transfer (automatic),No
5795-KTGUD,Female,68,110.8,7553.6,Two year,Fiber optic,Bank transfer (automatic),No
5797-APWZC,Female,1,90.6,90.6,Month-to-month,Fiber optic,Electronic check,Yes
5799-JRCZO,Female,63,19.5,1215.1,Two year,No,Credit card (automatic),No
5802-ADBRC,Female,50,104.4,5232.9,One year,Fiber optic,Mailed check,No
5803-NQJZO,Male,72,67.8,4804.65,Two year,DSL,Bank transfer (automatic),No
5804-HYIEZ,Male,70,106.05,7554.05,Month-to-month,Fiber optic,Electronic check,No
5804-JMYIO,Female,39,19.75,757.95,Two year,No,Mailed check,No
5804-LEPIM,Female,2,70.35,139.05,Month-to-month,Fiber optic,Electronic check,Yes
5808-TOTXO,Female,3,20.55,57.4,One year,No,Credit card (automatic),No
5811-IWXYM,Female,52,101.25,5301.1,One year,Fiber optic,Bank transfer (automatic),No
5813-UECBU,Male,33,83.85,2716.3,Month-to-month,Fiber optic,Credit card (automatic),Yes
5815-HGGHV,Male,20,64.15,1274.45,One year,DSL,Mailed check,No
5816-JMLGY,Female,70,80.4,5717.85,Two year,DSL,Bank transfer (automatic),No
5816-QVHRX,Female,37,100.3,3541.4,Month-to-month,Fiber optic,Credit card (automatic),No
5816-SCGFC,Female,7,51.3,419.35,Month-to-month,DSL,Mailed check,No
5820-PTRYM,Female,56,68.45,4014,One year,DSL,Credit card (automatic),No
5821-MMEIL,Female,57,19.9,1115.6,Two year,No,Bank transfer (automatic),No
5825-XJOCM,Male,48,64.4,3035.35,One year,DSL,Bank transfer (automatic),No
5827-MWCZK,Male,56,96.95,5432.2,Month-to-month,Fiber optic,Credit card (automatic),No
5828-AVIPD,Male,19,100.95,1875.55,One year,Fiber optic,Electronic check,Yes
5828-DWPIL,Male,62,89.1,5618.3,Month-to-month,Fiber optic,Electronic check,No
5829-NVSQN,Female,23,68.75,1689.45,One year,DSL,Bank transfer (automatic),No
5832-EXGTT,Male,29,60.2,1834.15,Month-to-month,DSL,Mailed check,No
5832-TRLPB,Male,29,75.35,2243.9,One year,DSL,Bank transfer (automatic),No
5832-XKAES,Male,2,69.8,134.7,Month-to-month,Fiber optic,Credit card (automatic),Yes
5834-ASPWA,Male,1,75.45,75.45,Month-to-month,Fiber optic,Electronic check,Yes
5835-BEQEU,Male,3,76.95,228.4,Month-to-month,Fiber optic,Electronic check,Yes
5837-LXSDN,Female,21,58.85,1215.45,One year,DSL,Credit card (automatic),No
5839-SUYVZ,Male,16,74.55,1170.5,Month-to-month,Fiber optic,Credit card (automatic),No
5840-NVDCG,Female,16,68.25,1114.85,Two year,DSL,Bank transfer (automatic),No
5842-POCOP,Female,5,88.9,454.15,Month-to-month,Fiber optic,Mailed check,Yes
5843-TTHGI,Female,18,50,892.7,Month-to-month,DSL,Mailed check,No
5844-QVTAT,Female,33,58.45,1955.4,One year,DSL,Mailed check,No
5845-BZZIB,Male,35,20.1,655.3,Two year,No,Mailed check,No
5846-ABOBJ,Male,71,24.45,1730.65,Two year,No,Bank transfer (automatic),No
5846-NEQVZ,Male,71,70.85,4973.4,Two year,DSL,Credit card (automatic),No
5846-QFDFI,Female,33,88.6,2888.7,Month-to-month,Fiber optic,Credit card (automatic),No
5847-MXBEO,Male,22,20.3,475.1,One year,No,Mailed check,No
5848-FHRFC,Female,68,20.05,1386.9,Two year,No,Bank transfer (automatic),No
5849-ASHZJ,Male,27,20.05,552.9,One year,No,Credit card (automatic),No
5850-BDWCY,Female,6,20.2,123.65,Month-to-month,No,Mailed check,No
5854-KSRBJ,Male,70,25.4,1782.05,Two year,No,Mailed check,No
5855-EIBDE,Female,49,106.65,5174.35,Two year,Fiber optic,Credit card (automatic),No
5857-TYBCJ,Male,44,89.2,4040.2,Month-to-month,Fiber optic,Electronic check,No
5857-XRECV,Female,2,20.5,38.25,One year,No,Bank transfer (automatic),No
5858-EAFCZ,Male,1,44.45,44.45,Month-to-month,DSL,Mailed check,No
5859-HZYLF,Male,26,19.15,515.75,Two year,No,Credit card (automatic),No
5862-BRIXZ,Male,46,60.75,2893.4,Two year,DSL,Bank transfer (automatic),No
5863-OOKCL,Female,10,18.85,163.2,Month-to-month,No,Mailed check,No
5868-CZJDR,Male,1,31.35,31.35,Month-to-month,DSL,Mailed check,Yes
5868-YTYKS,Male,1,20.25,20.25,Month-to-month,No,Mailed check,No
5868-YWPDW,Male,6,84.2,519.15,Month-to-month,Fiber optic,Electronic check,Yes
5871-DGTXZ,Male,32,19.8,607.7,One year,No,Mailed check,No
5872-OEQNH,Female,60,44.45,2773.9,One year,DSL,Electronic check,No
5875-YPQFJ,Male,1,69.9,69.9,Month-to-month,Fiber optic,Electronic check,Yes
5876-HZVZM,Female,6,55.9,365.35,Month-to-month,DSL,Credit card (automatic),Yes
5876-QMYLD,Female,23,20.05,415.1,One year,No,Mailed check,No
5879-HMFFH,Female,72,88.05,6520.8,Two year,DSL,Bank transfer (automatic),No
5879-SESNB,Female,11,75.25,888.65,Month-to-month,Fiber optic,Electronic check,No
5882-CMAZQ,Female,5,34.25,163.55,Month-to-month,DSL,Electronic check,No
5883-GTGVD,Male,19,99.95,1931.75,Month-to-month,Fiber optic,Electronic check,Yes
5884-FBCTL,Female,72,25.1,1857.85,Two year,No,Bank transfer (automatic),No
5884-GCYMI,Male,1,69.4,69.4,Month-to-month,Fiber optic,Mailed check,Yes
5886-VLQVU,Male,35,89.85,3161.2,Month-to-month,Fiber optic,Bank transfer (automatic),No
5887-IKKYO,Male,58,94.35,5563.65,Two year,Fiber optic,Bank transfer (automatic),No
5889-JTMUL,Female,50,95.05,4888.7,Month-to-month,Fiber optic,Electronic check,Yes
5889-LFOLL,Female,13,84.6,1115.2,Month-to-month,Fiber optic,Electronic check,Yes
5893-KCLGT,Female,72,19.75,1567,Two year,No,Mailed check,No
5893-PYOLZ,Male,56,81.8,4534.45,Two year,DSL,Credit card (automatic),No
5895-QSXOD,Male,9,70.05,657.5,Month-to-month,Fiber optic,Mailed check,No
5896-NPFWW,Male,3,50.15,168.15,Month-to-month,DSL,Electronic check,Yes
5897-ZYEKH,Female,67,105.6,7112.15,One year,Fiber optic,Electronic check,No
5898-IGSLP,Male,31,89.3,2823,Month-to-month,Fiber optic,Electronic check,No
5899-MQZZL,Female,13,75,999.45,Month-to-month,Fiber optic,Mailed check,Yes
5899-OUVKV,Male,31,94.5,2979.2,Month-to-month,Fiber optic,Electronic check,No
5902-WBLSE,Female,70,20.15,1411.2,Two year,No,Credit card (automatic),No
5906-BFOZT,Male,1,19.5,19.5,Month-to-month,No,Mailed check,No
5906-CVLHP,Female,45,54.15,2319.8,One year,DSL,Credit card (automatic),Yes
5906-DVAPM,Female,55,75,4213.9,One year,DSL,Credit card (automatic),No
5908-QMGOE,Male,15,74.2,1133.9,Month-to-month,Fiber optic,Credit card (automatic),Yes
5909-ECHUI,Female,1,56.25,56.25,Month-to-month,DSL,Electronic check,Yes
5913-INRQV,Male,34,90.15,3128.8,One year,Fiber optic,Mailed check,No
5914-DVBWJ,Female,18,85.45,1505.85,Month-to-month,Fiber optic,Electronic check,Yes
5914-GXMDA,Female,32,19.3,593.2,One year,No,Mailed check,No
5914-XRFQB,Male,72,115.8,8424.9,Two year,Fiber optic,Bank transfer (automatic),No
5915-ANOEI,Male,70,79.15,5536.5,Two year,DSL,Mailed check,No
5915-DGNVC,Female,49,71.8,3472.05,One year,DSL,Electronic check,No
5916-QEWPT,Female,2,69,147.8,Month-to-month,DSL,Credit card (automatic),No
5917-HBSDW,Female,37,19.35,683.75,Month-to-month,No,Electronic check,No
5917-RYRMG,Male,32,19.8,587.7,One year,No,Credit card (automatic),No
5918-VUKWP,Female,32,20.55,654.55,One year,No,Bank transfer (automatic),No
5919-TMRGD,Female,1,79.35,79.35,Month-to-month,Fiber optic,Electronic check,Yes
5919-VCZYM,Male,2,20.05,42.7,Month-to-month,No,Mailed check,No
5921-NGYRH,Male,64,73.55,4764,Month-to-month,Fiber optic,Mailed check,No
5922-ABDVO,Female,19,89.65,1761.05,Month-to-month,Fiber optic,Mailed check,Yes
5923-GXUOC,Male,10,104.4,1081.45,Month-to-month,Fiber optic,Electronic check,Yes
5924-IFQTT,Male,13,72.8,930.05,Month-to-month,DSL,Electronic check,No
5924-SNGKP,Female,41,20.25,865,One year,No,Credit card (automatic),No
5928-QLDHB,Male,9,76.25,684.85,Month-to-month,Fiber optic,Electronic check,No
5930-GBIWP,Male,69,81.5,5553.25,Two year,DSL,Credit card (automatic),No
5931-FLJJF,Male,7,70.1,467.55,Month-to-month,Fiber optic,Mailed check,Yes
5934-RMPOV,Female,22,84.75,1816.75,Month-to-month,Fiber optic,Electronic check,No
5934-TSSAU,Female,23,75.3,1702.9,Month-to-month,Fiber optic,Credit card (automatic),No
5935-FCCNB,Female,17,94.2,1608.15,Month-to-month,Fiber optic,Electronic check,No
5937-EORGB,Male,15,96.5,1392.25,Month-to-month,Fiber optic,Electronic check,No
5939-SXWHM,Male,48,26.3,1245.05,Two year,No,Bank transfer (automatic),No
5939-XAIXZ,Female,19,56.1,1033.9,Month-to-month,DSL,Mailed check,No
5940-AHUHD,Male,1,70.6,70.6,Month-to-month,Fiber optic,Mailed check,Yes
5940-NFXKV,Male,19,83.65,1465.75,Month-to-month,Fiber optic,Electronic check,Yes
5944-UGLLK,Male,53,54.9,3045.75,One year,DSL,Credit card (automatic),No
5945-AZYHT,Male,71,109.6,7854.15,One year,Fiber optic,Electronic check,No
5947-SGKCL,Female,15,105.35,1559.25,Month-to-month,Fiber optic,Bank transfer (automatic),No
5948-UJZLF,Male,2,49.25,97,Month-to-month,DSL,Mailed check,No
5949-EBSQK,Male,4,61.45,229.55,Month-to-month,DSL,Credit card (automatic),Yes
5949-HGVJL,Female,26,73.05,1959.5,Month-to-month,DSL,Electronic check,No
5949-XIKAE,Female,8,83.55,680.05,Month-to-month,Fiber optic,Electronic check,Yes
5950-AAAGJ,Male,18,84.3,1537.9,Month-to-month,Fiber optic,Bank transfer (automatic),No
5951-AOFIH,Male,33,66.4,2245.4,Month-to-month,DSL,Credit card (automatic),No
5954-BDFSG,Female,72,107.5,7853.7,Two year,Fiber optic,Credit card (automatic),No
5955-EPOAZ,Female,6,20.95,109.5,Month-to-month,No,Mailed check,No
5955-ERIHD,Male,18,94.7,1687.95,Month-to-month,Fiber optic,Electronic check,Yes
5956-VKDTT,Female,5,74.35,334.8,Month-to-month,Fiber optic,Electronic check,Yes
5956-YHHRX,Male,21,104.35,2271.85,Month-to-month,Fiber optic,Electronic check,No
5959-BELXA,Male,32,96.15,3019.25,Month-to-month,Fiber optic,Credit card (automatic),Yes
5960-MVTUK,Male,3,29.75,96.85,Month-to-month,DSL,Electronic check,No
5960-WPXQM,Male,1,79.05,79.05,Month-to-month,Fiber optic,Electronic check,Yes
5961-VUSRV,Female,12,19.35,219.35,One year,No,Bank transfer (automatic),No
5965-GGPRW,Male,72,105.25,7609.75,Two year,Fiber optic,Bank transfer (automatic),No
5966-EMAZU,Male,64,108.5,6880.85,One year,Fiber optic,Mailed check,No
5968-HYJRZ,Male,47,24.55,1160.45,Two year,No,Mailed check,No
5968-VXZLG,Male,2,46.6,87.9,Month-to-month,DSL,Bank transfer (automatic),No
5968-XQIVE,Male,72,89.7,6588.95,One year,Fiber optic,Electronic check,No
5970-GHJAW,Male,46,19.95,862.4,Two year,No,Credit card (automatic),No
5973-EJGDP,Male,51,87.35,4473,Month-to-month,Fiber optic,Electronic check,No
5975-BAICR,Male,36,63.7,2188.5,One year,DSL,Credit card (automatic),No
5976-JCJRH,Male,10,70.3,738.2,Month-to-month,Fiber optic,Electronic check,Yes
5977-CKHON,Female,43,92.55,4039,Month-to-month,Fiber optic,Bank transfer (automatic),No
5980-BDHPY,Male,72,87.1,6230.1,Two year,DSL,Bank transfer (automatic),No
5980-NOPLP,Female,44,96.1,4364.1,Month-to-month,Fiber optic,Electronic check,Yes
5981-ITEMU,Male,40,97.1,3706.95,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
5981-ZVXOT,Female,35,108.35,3726.15,One year,Fiber optic,Electronic check,No
5982-FPVQN,Female,37,95.15,3532.85,Month-to-month,Fiber optic,Electronic check,No
5982-PSMKW,Female,23,91.1,2198.3,Two year,DSL,Credit card (automatic),No
5982-XMDEX,Female,65,26.5,1698.55,Two year,No,Bank transfer (automatic),No
5985-BEHZK,Female,72,105,7578.05,One year,Fiber optic,Credit card (automatic),No
5985-TBABQ,Female,32,74.75,2282.95,One year,DSL,Mailed check,No
5986-WWXDV,Male,39,19.35,779.2,One year,No,Bank transfer (automatic),No
5989-AXPUC,Female,68,118.6,7990.05,Two year,Fiber optic,Mailed check,No
5989-OMNJE,Female,24,57.6,1367.75,One year,DSL,Electronic check,No
5989-PGKJB,Female,16,86.25,1340.1,Month-to-month,Fiber optic,Electronic check,No
5993-BQHEA,Male,12,20.05,267,One year,No,Credit card (automatic),No
5993-JSUWV,Female,66,61.15,4017.45,Two year,DSL,Bank transfer (automatic),No
5995-LFTLE,Male,58,25.3,1474.35,Two year,No,Credit card (automatic),No
5995-OIGLP,Male,12,56.65,654.85,Month-to-month,DSL,Mailed check,Yes
5995-SNNEW,Male,23,104.45,2184.85,Month-to-month,Fiber optic,Electronic check,No
5995-WWKKG,Female,37,19.8,695.05,One year,No,Electronic check,No
5996-DAOQL,Male,1,20.45,20.45,Month-to-month,No,Mailed check,No
5996-EBTKM,Female,67,69.9,4615.9,Two year,DSL,Bank transfer (automatic),No
5996-NRVXR,Male,40,98.15,4116.8,One year,Fiber optic,Credit card (automatic),No
5997-OPVFA,Male,72,89.05,6254.45,Two year,DSL,Bank transfer (automatic),No
5998-DZLYR,Female,61,94.35,5703,Two year,Fiber optic,Bank transfer (automatic),No
5998-VVEJY,Male,26,80.5,2088.8,Month-to-month,Fiber optic,Electronic check,Yes
5999-LCXAO,Female,1,29.9,29.9,Month-to-month,DSL,Mailed check,No
6000-APYLU,Male,9,80.8,713.1,Month-to-month,Fiber optic,Electronic check,Yes
6000-UKLWI,Male,41,20.15,802.35,Two year,No,Mailed check,No
6005-OBZPH,Female,26,89.15,2277.65,Month-to-month,Fiber optic,Electronic check,Yes
6007-TCTST,Female,72,115.8,8476.5,Two year,Fiber optic,Bank transfer (automatic),No
6008-NAIXK,Male,54,55.45,2966.95,One year,DSL,Electronic check,No
6010-DDPPW,Male,70,25.15,1940.85,Two year,No,Bank transfer (automatic),No
6013-BHCAW,Male,61,81,4976.15,Two year,DSL,Bank transfer (automatic),No
6015-VVHHE,Female,5,83.15,446.05,Month-to-month,Fiber optic,Credit card (automatic),Yes
6016-LVTJQ,Female,34,20.65,716.4,Month-to-month,No,Mailed check,No
6016-NXBNJ,Male,35,19.15,638,One year,No,Mailed check,No
6017-PPLPX,Male,20,70.45,1470.95,Month-to-month,Fiber optic,Electronic check,Yes
6022-KOUQO,Female,2,29.05,44.75,Month-to-month,DSL,Bank transfer (automatic),No
6022-UGGSO,Female,32,74.4,2276.95,Month-to-month,Fiber optic,Electronic check,Yes
6023-GSSXW,Female,69,61.45,4131.2,Two year,DSL,Credit card (automatic),No
6023-YEBUP,Male,3,100.95,329.95,Month-to-month,Fiber optic,Electronic check,Yes
6024-RUGGH,Male,72,25.2,1798.9,Two year,No,Bank transfer (automatic),No
6029-CSMJE,Male,17,25.65,440.2,Month-to-month,DSL,Mailed check,No
6029-WTIPC,Male,37,101.1,3744.05,Month-to-month,Fiber optic,Electronic check,Yes
6030-REHUX,Female,28,110.85,3204.4,Month-to-month,Fiber optic,Electronic check,No
6032-IGALN,Female,1,25.1,25.1,Month-to-month,DSL,Mailed check,Yes
6032-KRXXO,Male,30,90.25,2755.35,Month-to-month,Fiber optic,Electronic check,Yes
6034-YMTOB,Female,5,75.65,399.45,Month-to-month,Fiber optic,Mailed check,No
6034-ZRYCV,Female,72,54.2,3937.45,Two year,DSL,Electronic check,Yes
6035-BXTTY,Female,32,54.65,1830.1,Month-to-month,DSL,Bank transfer (automatic),No
6035-RIIOM,Female,54,97.2,5129.45,Two year,Fiber optic,Bank transfer (automatic),No
6036-TTFYU,Female,16,19.6,314.45,Month-to-month,No,Mailed check,No
6038-GCYEC,Female,24,54.15,1240.25,Month-to-month,DSL,Credit card (automatic),Yes
6040-CGACY,Female,15,19.6,299.4,Month-to-month,No,Mailed check,No
6047-SUHPR,Male,39,59.8,2343.85,One year,DSL,Electronic check,No
6047-YHPVI,Male,5,69.7,316.9,Month-to-month,Fiber optic,Electronic check,Yes
6048-NJXHX,Male,41,19.75,899.45,Two year,No,Electronic check,No
6048-QBXKL,Female,2,56.55,118.25,Month-to-month,DSL,Credit card (automatic),No
6048-UWKAL,Female,69,105.4,6998.95,Two year,Fiber optic,Credit card (automatic),No
6050-FFXES,Female,69,105.35,7240.65,Two year,Fiber optic,Bank transfer (automatic),No
6050-IJRHS,Female,70,106.5,7397,One year,Fiber optic,Electronic check,No
6051-PTVNS,Female,55,19.15,998.1,One year,No,Credit card (automatic),No
6060-DRTNL,Female,5,84.85,415.55,Month-to-month,Fiber optic,Mailed check,Yes
6060-QBMGV,Male,70,19.85,1433.8,Two year,No,Credit card (automatic),No
6061-GWWAV,Male,41,70.2,2894.55,One year,DSL,Mailed check,No
6061-PQHMK,Female,25,19.9,527.5,One year,No,Credit card (automatic),No
6064-PUPMC,Male,23,57.2,1423.35,One year,DSL,Credit card (automatic),No
